ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	infeasible	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
771.976280122	42.006	11.7026378897	23.2494004796	18.7242206235	1060.0	14	0	1620	79	17.0	66.0	54.0	4	6.0	8.0	6.0	0	0.2580447196960449	7500	3.4773385524749756	1366	81.78666666666666	
764.041374595	42.94	11.593220339	23.2445520581	18.7239709443	1063.0	15	0	1708	91	17.0	62.0	51.0	10	6.0	8.0	6.0	0	0.2576017379760742	8000	3.73494029045105	1488	81.4	
757.151980357	43.042	11.6283618582	23.2102689487	18.6968215159	1090.0	16	0	1800	90	17.0	51.0	42.0	9	6.0	8.0	6.0	0	0.25939321517944336	8500	3.994333505630493	1621	80.92941176470589	
751.058122301	45.834	11.5156626506	23.6024096386	18.9975903614	1090.0	17	0	1886	93	17.0	66.0	54.0	11	6.0	8.0	6.0	0	0.26207852363586426	9000	4.256412029266357	1765	80.38888888888889	
805.280803935	44.928	11.3279445727	23.0115473441	18.5080831409	1090.0	18	0	1954	101	17.0	66.0	54.0	10	6.0	8.0	6.0	0	0.26253509521484375	9500	4.518947124481201	1908	79.91578947368421	
803.40824797	47.986	11.7717647059	24.7576470588	19.9341176471	1090.0	19	0	2030	112	17.0	71.0	58.0	7	6.0	8.0	6.0	0	0.26882028579711914	10000	4.78776741027832	2066	79.34	
788.176510166	49.13	12.0853658537	25.4609756098	20.5170731707	1090.0	20	0	2121	110	17.0	59.0	47.0	8	6.0	8.0	6.0	0	0.2692594528198242	10500	5.0570268630981445	2217	78.88571428571429	
759.610802065	51.794	12.2142857143	25.7880952381	20.8142857143	1105.0	21	0	2202	120	17.0	72.0	59.0	5	6.0	8.0	6.0	0	0.2764449119567871	11000	5.333471775054932	2384	78.32727272727273	
753.465253531	54.086	12.1037735849	25.9363207547	20.9221698113	1126.0	22	0	2279	129	17.0	66.0	54.0	10	6.0	8.0	6.0	0	0.27465009689331055	11500	5.608121871948242	2541	77.90434782608696	
764.318235642	55.34	11.8463356974	25.4893617021	20.5271867612	1126.0	23	0	2357	146	17.0	69.0	56.0	6	6.0	8.0	6.0	0	0.27689480781555176	12000	5.885016679763794	2673	77.725	
769.595141427	55.852	11.8010335917	25.5348837209	20.5426356589	1126.0	24	0	2471	128	17.0	62.0	50.0	11	6.0	8.0	6.0	0	0.2616410255432129	12500	6.146657705307007	2805	77.56	
754.192275427	57.468	11.9322033898	26.2445520581	21.1089588378	1126.0	25	0	2559	128	17.0	93.0	75.0	10	6.0	8.0	6.0	0	0.2867612838745117	13000	6.4334189891815186	2947	77.33076923076923	
731.519621457	57.676	12.0170316302	26.5644768856	21.3795620438	1126.0	26	0	2649	131	17.0	63.0	52.0	16	6.0	8.0	6.0	0	0.29172825813293457	13500	6.725147247314453	3096	77.06666666666666	
771.316385171	55.896	11.7149758454	25.0024154589	20.1594202899	1126.0	27	0	2736	131	17.0	58.0	47.0	7	6.0	8.0	6.0	0	0.2737467288970947	14000	6.998893976211548	3239	76.86428571428571	
711.094142635	54.546	11.9386792453	26.6037735849	21.4764150943	1126.0	28	0	2813	121	17.0	68.0	55.0	13	6.0	8.0	6.0	0	0.28093934059143066	14500	7.2798333168029785	3417	76.43448275862069	
765.126138902	56.606	11.9234234234	26.740990991	21.5788288288	1126.0	29	0	2870	129	17.0	90.0	72.0	14	6.0	8.0	6.0	0	0.28677964210510254	15000	7.566612958908081	3600	76.0	
767.3573224	56.554	12.0170731707	27.9658536585	22.5829268293	1126.0	30	0	2961	125	17.0	80.0	64.0	8	6.0	8.0	6.0	0	0.3060648441314697	15500	7.872677803039551	3766	75.70322580645161	
766.761653394	58.77	12.1006864989	29.0892448513	23.4805491991	1147.0	31	0	3025	132	17.0	92.0	74.0	12	6.0	8.0	6.0	0	0.3002312183380127	16000	8.172909021377563	3928	75.45	
777.547561927	61.742	11.9407744875	28.0523917995	22.6195899772	1147.0	32	0	3087	143	17.0	110.0	90.0	11	6.0	8.0	6.0	0	0.3011288642883301	16500	8.474037885665894	4087	75.23030303030303	
743.840830068	62.798	12.103286385	29.0328638498	23.4342723005	1147.0	33	0	3162	141	17.0	94.0	75.0	13	6.0	8.0	6.0	0	0.3060624599456787	17000	8.780100345611572	4244	75.03529411764706	
780.11672803	61.662	11.8285024155	26.9420289855	21.7028985507	1147.0	34	0	3249	142	17.0	86.0	71.0	11	6.0	8.0	6.0	0	0.2872159481048584	17500	9.06731629371643	4391	74.90857142857143	
778.080065629	62.416	12.1052631579	27.0366132723	21.7940503432	1147.0	35	0	3313	155	17.0	86.0	71.0	14	6.0	8.0	6.0	0	0.2944018840789795	18000	9.36171817779541	4562	74.65555555555555	
787.373384498	63.64	12.1157407407	26.162037037	21.0925925926	1147.0	36	0	3382	150	17.0	86.0	70.0	9	6.0	8.0	6.0	0	0.2970893383026123	18500	9.658807516098022	4722	74.47567567567567	
814.559127453	64.684	12.4770642202	27.4610091743	22.1788990826	1168.0	37	0	3447	155	17.0	86.0	70.0	12	6.0	8.0	6.0	0	0.30022430419921875	19000	9.959031820297241	4887	74.27894736842106	
805.375684583	63.326	12.6888361045	27.1187648456	21.9287410926	1168.0	38	0	3527	196	17.0	86.0	70.0	7	6.0	8.0	6.0	0	0.29844021797180176	19500	10.257472038269043	5032	74.1948717948718	
796.278096201	61.7	12.2956120092	25.4133949192	20.5150115473	1168.0	39	0	3595	160	17.0	90.0	72.0	11	6.0	8.0	6.0	0	0.2961864471435547	20000	10.553658485412598	5174	74.13	
810.300629638	63.382	12.399543379	26.7077625571	21.5707762557	1168.0	40	0	3658	151	17.0	87.0	70.0	14	6.0	8.0	6.0	0	0.30516719818115234	20500	10.85882568359375	5318	74.05853658536586	
811.140192901	61.092	12.7506053269	27.7191283293	22.4503631961	1168.0	41	0	3746	159	17.0	92.0	74.0	10	6.0	8.0	6.0	0	0.303821325302124	21000	11.162647008895874	5466	73.97142857142858	
785.699441219	63.206	12.6381418093	27.1760391198	21.9731051345	1168.0	42	0	3838	151	17.0	75.0	61.0	8	6.0	8.0	6.0	0	0.2993350028991699	21500	11.461982011795044	5615	73.88372093023256	
799.317701287	62.95	12.884057971	28.3285024155	22.9178743961	1168.0	43	0	3925	168	17.0	83.0	68.0	9	6.0	8.0	6.0	0	0.3083055019378662	22000	11.77028751373291	5768	73.78181818181818	
777.61819097	63.716	12.830952381	28.3071428571	22.8523809524	1168.0	44	0	4006	159	17.0	69.0	56.0	7	6.0	8.0	6.0	0	0.30696725845336914	22500	12.07725477218628	5936	73.61777777777777	
763.991158095	65.374	12.9158653846	27.7259615385	22.3725961538	1168.0	45	0	4091	148	17.0	69.0	56.0	9	6.0	8.0	6.0	0	0.3060591220855713	23000	12.38331389427185	6084	73.54782608695652	
824.569628087	63.306	12.7641509434	27.7924528302	22.4198113208	1168.0	46	0	4168	151	17.0	66.0	53.0	9	6.0	8.0	6.0	0	0.30921101570129395	23500	12.692524909973145	6228	73.49787234042553	
825.028420729	65.764	12.9416058394	28.3284671533	22.8637469586	1168.0	47	0	4258	166	17.0	77.0	62.0	7	6.0	8.0	6.0	0	0.3069620132446289	24000	12.999486923217773	6370	73.45833333333333	
765.985228192	68.566	12.7389162562	27.5763546798	22.2955665025	1171.5	48	0	4353	174	17.0	74.0	60.0	14	6.0	8.0	6.0	0	0.31055235862731934	24500	13.310039281845093	6534	73.33061224489796	
797.533420609	69.874	12.5574572127	28.0146699267	22.630806846	1171.5	49	0	4445	156	17.0	88.0	72.0	9	6.0	8.0	6.0	0	0.31324005126953125	25000	13.623279333114624	6686	73.256	
845.615839402	69.334	12.4626506024	26.5301204819	21.4313253012	1196.0	50	0	4531	166	17.0	88.0	72.0	9	6.0	8.0	6.0	0	0.3060643672943115	25500	13.929343700408936	6815	73.27450980392157	
