ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	infeasible	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
760.827626861	66.686	12.4890510949	29.700729927	24.0145985401	1294.0	27	0	2817	144	17.0	110.0	90.0	11	6.0	8.0	6.0	0	0.3190743923187256	14000	7.527301073074341	3640	74.0	
732.00886872	66.784	12.5945945946	29.2997542998	23.7223587224	1294.0	28	0	2911	159	17.0	110.0	90.0	14	6.0	8.0	6.0	0	0.3128011226654053	14500	7.840102195739746	3809	73.73103448275862	
772.632193059	70.166	12.4468599034	28.7028985507	23.2077294686	1294.0	29	0	2998	161	17.0	69.0	56.0	9	6.0	8.0	6.0	0	0.3208730220794678	15000	8.160975217819214	3976	73.49333333333334	
766.739751561	71.876	12.4855769231	29.3485576923	23.7283653846	1294.0	30	0	3083	173	17.0	85.0	70.0	17	6.0	8.0	6.0	0	0.314591646194458	15500	8.475566864013672	4166	73.12258064516129	
763.845737586	72.122	12.2053140097	28.9444444444	23.3526570048	1294.0	31	0	3170	173	17.0	77.0	63.0	14	6.0	8.0	6.0	0	0.33164525032043457	16000	8.807212114334106	4335	72.90625	
766.959445177	70.68	12.3236009732	30.0827250608	24.2944038929	1294.0	32	0	3260	167	17.0	100.0	81.0	20	6.0	8.0	6.0	0	0.321765661239624	16500	9.12897777557373	4520	72.60606060606061	
746.818385667	72.182	12.2808716707	29.9176755448	24.1743341404	1294.0	33	0	3348	159	17.0	106.0	86.0	16	6.0	8.0	6.0	0	0.31908440589904785	17000	9.448062181472778	4712	72.28235294117647	
752.827324478	72.938	12.4749403341	30.1837708831	24.415274463	1343.0	34	0	3430	162	17.0	90.0	73.0	15	6.0	8.0	6.0	0	0.3244645595550537	17500	9.772526741027832	4889	72.06285714285714	
774.950757347	73.334	12.42997543	30.4324324324	24.5872235872	1343.0	35	0	3524	162	17.0	86.0	70.0	14	6.0	8.0	6.0	0	0.32311320304870605	18000	10.095639944076538	5051	71.9388888888889	
757.664154768	73.86	12.8904761905	31.4928571429	25.4928571429	1367.5	36	0	3605	160	17.0	97.0	79.0	19	6.0	8.0	6.0	0	0.33793210983276367	18500	10.433572053909302	5227	71.74594594594595	
786.313017999	75.412	12.5397590361	30.9397590361	24.9927710843	1367.5	37	0	3691	160	17.0	91.0	75.0	18	6.0	8.0	6.0	0	0.32581067085266113	19000	10.759382724761963	5387	71.64736842105263	
777.611424547	76.628	12.9034653465	32.051980198	25.9356435644	1367.5	38	0	3788	179	17.0	89.0	73.0	11	6.0	8.0	6.0	0	0.33343982696533203	19500	11.092822551727295	5555	71.51282051282051	
763.706983046	78.626	13.115	33.7325	27.3425	1367.5	39	0	3889	182	17.0	91.0	75.0	9	6.0	8.0	6.0	0	0.3370242118835449	20000	11.42984676361084	5739	71.305	
761.439291163	82.108	13.1975308642	34.6271604938	28.037037037	1367.5	40	0	3985	160	17.0	102.0	83.0	18	6.0	8.0	6.0	0	0.3522937297821045	20500	11.782140493392944	5915	71.14634146341464	
764.644857123	81.996	12.8193717277	32.3952879581	26.2041884817	1367.5	41	0	4104	172	17.0	114.0	93.0	16	6.0	8.0	6.0	0	0.3231179714202881	21000	12.105258464813232	6074	71.07619047619048	
738.889273959	85.706	12.6215538847	31.1553884712	25.2130325815	1367.5	42	0	4206	192	17.0	114.0	93.0	15	6.0	8.0	6.0	0	0.32266950607299805	21500	12.42792797088623	6251	70.92558139534884	
764.275417574	88.792	12.6682464455	31.808056872	25.7606635071	1367.5	43	0	4285	179	17.0	128.0	105.0	7	6.0	8.0	6.0	0	0.3397178649902344	22000	12.767645835876465	6425	70.79545454545455	
776.8675141	87.548	12.4243176179	31.3225806452	25.3449131514	1367.5	44	0	4383	181	17.0	105.0	86.0	11	6.0	8.0	6.0	0	0.3186349868774414	22500	13.086280822753906	6586	70.72888888888889	
768.368649785	91.682	12.6451612903	32.7146401985	26.4689826303	1367.5	45	0	4481	177	17.0	83.0	67.0	21	6.0	8.0	6.0	0	0.33792710304260254	23000	13.424207925796509	6757	70.62173913043479	
775.166145107	94.464	12.5766423358	32.7688564477	26.501216545	1367.5	46	0	4571	200	17.0	94.0	75.0	13	6.0	8.0	6.0	0	0.33702564239501953	23500	13.761233568191528	6921	70.54893617021277	
793.932052759	98.36	12.6658711217	33.0214797136	26.6968973747	1367.5	47	0	4653	213	17.0	94.0	76.0	22	6.0	8.0	6.0	0	0.39357495307922363	24000	14.154808521270752	7095	70.4375	
761.020045761	102.514	12.7258883249	34.383248731	27.8401015228	1367.5	48	0	4760	208	17.0	103.0	84.0	21	6.0	8.0	6.0	0	0.34421563148498535	24500	14.499024152755737	7256	70.38367346938776	
764.495481236	99.746	12.7966507177	33.9928229665	27.533492823	1367.5	49	0	4843	207	17.0	90.0	74.0	16	6.0	8.0	6.0	0	0.35094189643859863	25000	14.849966049194336	7441	70.23599999999999	
765.344485821	101.706	12.8761682243	33.8247663551	27.4182242991	1367.5	50	0	4916	232	17.0	116.0	94.0	20	6.0	8.0	6.0	0	0.3608100414276123	25500	15.210776090621948	7619	70.12156862745098	
