ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	infeasible	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
752.316155085	60.654	12.4690721649	28.1108247423	22.6546391753	1171.5	21	0	2360	123	17.0	77.0	63.0	14	6.0	8.0	6.0	0	0.28632140159606934	11000	5.476854085922241	2529	77.00909090909092	
746.714361397	60.686	12.0653266332	26.3844221106	21.2311557789	1175.0	22	0	2463	140	17.0	83.0	68.0	13	6.0	8.0	6.0	0	0.2939422130584717	11500	5.770796298980713	2673	76.75652173913043	
721.121771381	59.122	11.6690821256	24.0241545894	19.3140096618	1175.0	23	0	2550	148	17.0	60.0	49.0	12	6.0	8.0	6.0	0	0.2706115245819092	12000	6.041407823562622	2821	76.49166666666667	
743.609745313	59.606	11.596107056	24.0194647202	19.3552311436	1175.0	24	0	2640	145	17.0	72.0	59.0	8	6.0	8.0	6.0	0	0.2697136402130127	12500	6.311121463775635	2955	76.36	
716.727902852	60.198	11.5138539043	23.2846347607	18.7607052897	1175.0	25	0	2744	157	17.0	70.0	56.0	6	6.0	8.0	6.0	0	0.27420735359191895	13000	6.585328817367554	3078	76.32307692307693	
772.237069013	60.758	11.9705159705	24.7051597052	19.9312039312	1245.0	26	0	2838	161	17.0	68.0	56.0	8	6.0	8.0	6.0	0	0.2706112861633301	13500	6.855940103530884	3216	76.17777777777778	
688.988030562	59.77	11.7775061125	24.2298288509	19.5525672372	1245.0	27	0	2930	167	17.0	80.0	65.0	8	6.0	8.0	6.0	0	0.2885615825653076	14000	7.144501686096191	3368	75.94285714285715	
729.829913736	58.78	12.0388349515	25.3422330097	20.4514563107	1245.0	28	0	3019	177	17.0	72.0	59.0	4	6.0	8.0	6.0	0	0.2952885627746582	14500	7.43979024887085	3527	75.67586206896551	
757.252330361	60.146	12.0958230958	25.9312039312	20.9238329238	1245.0	29	0	3113	167	17.0	88.0	72.0	11	6.0	8.0	6.0	0	0.28766584396362305	15000	7.727456092834473	3670	75.53333333333333	
730.792129242	61.96	11.913253012	26.0506024096	21.0192771084	1245.0	30	0	3199	186	17.0	91.0	74.0	11	6.0	8.0	6.0	0	0.31055212020874023	15500	8.038008213043213	3822	75.34193548387097	
741.444245436	63.554	11.7317073171	25.6317073171	20.6731707317	1245.0	31	0	3290	193	17.0	80.0	65.0	11	6.0	8.0	6.0	0	0.2881126403808594	16000	8.326120853424072	3967	75.20625	
691.971249697	63.358	11.7410071942	26.4100719424	21.3213429257	1245.0	32	0	3374	171	17.0	88.0	72.0	12	6.0	8.0	6.0	0	0.2903633117675781	16500	8.61648416519165	4116	75.05454545454546	
711.594331941	67.172	12.1563218391	28.4643678161	22.9494252874	1245.0	33	0	3440	163	17.0	89.0	72.0	11	6.0	8.0	6.0	0	0.306058406829834	17000	8.922542572021484	4300	74.70588235294117	
694.344173347	66.588	11.9827586207	27.145320197	21.8768472906	1245.0	34	0	3535	144	17.0	74.0	61.0	11	6.0	8.0	6.0	0	0.29215264320373535	17500	9.21469521522522	4457	74.53142857142856	
699.117776819	69.064	12.0632603406	27.6569343066	22.3065693431	1245.0	35	0	3625	154	17.0	80.0	65.0	12	6.0	8.0	6.0	0	0.30382657051086426	18000	9.518521785736084	4634	74.25555555555556	
668.568122961	71.228	12.043373494	27.6409638554	22.2674698795	1245.0	36	0	3711	153	17.0	90.0	73.0	10	6.0	8.0	6.0	0	0.29978156089782715	18500	9.818303346633911	4791	74.1027027027027	
667.121610592	71.224	12.1638554217	28.0506024096	22.6096385542	1245.0	37	0	3797	151	17.0	96.0	78.0	18	6.0	8.0	6.0	0	0.3029184341430664	19000	10.121221780776978	4958	73.90526315789474	
731.212871059	69.272	12.033492823	27.3133971292	22.0454545455	1245.5	38	0	3880	137	17.0	85.0	69.0	10	6.0	8.0	6.0	0	0.3069615364074707	19500	10.428183317184448	5124	73.72307692307692	
725.778286918	69.502	11.8619854722	27.004842615	21.7796610169	1245.5	39	0	3968	147	17.0	78.0	62.0	15	6.0	8.0	6.0	0	0.30292296409606934	20000	10.731106281280518	5269	73.655	
707.496196546	71.412	11.7846889952	27.2416267943	21.9736842105	1245.5	40	0	4051	140	17.0	105.0	86.0	13	6.0	8.0	6.0	0	0.3019063472747803	20500	11.033012628555298	5410	73.60975609756098	
709.674304614	72.648	11.9782608696	27.8236714976	22.4782608696	1245.5	41	0	4138	166	17.0	90.0	73.0	11	6.0	8.0	6.0	0	0.3101024627685547	21000	11.343115091323853	5559	73.52857142857142	
763.729046485	74.228	12.2475728155	27.5315533981	22.2451456311	1245.5	42	0	4227	193	17.0	75.0	61.0	22	6.0	8.0	6.0	0	0.31323981285095215	21500	11.656354904174805	5699	73.49302325581395	
739.227396741	70.736	12.5036144578	28.7638554217	23.286746988	1246.0	43	0	4313	151	17.0	101.0	83.0	13	6.0	8.0	6.0	0	0.31638622283935547	22000	11.97274112701416	5855	73.38636363636364	
761.219578818	73.714	12.4029850746	28.6990049751	23.2263681592	1343.0	44	0	4412	166	17.0	94.0	77.0	19	6.0	8.0	6.0	0	0.3181803226470947	22500	12.290921449661255	6006	73.30666666666667	
774.211361233	75.668	12.5673076923	30.8052884615	24.9543269231	1343.0	45	0	4497	171	17.0	100.0	81.0	18	6.0	8.0	6.0	0	0.33522987365722656	23000	12.626151323318481	6181	73.12608695652173	
771.067897564	72.338	12.1995073892	30.1231527094	24.3768472906	1343.0	46	0	4592	165	17.0	85.0	69.0	1	6.0	8.0	6.0	0	0.32895708084106445	23500	12.955108404159546	6328	73.07234042553192	
747.211117563	72.544	12.1079812207	28.3521126761	22.941314554	1343.0	47	0	4667	167	17.0	88.0	71.0	10	6.0	8.0	6.0	0	0.3267033100128174	24000	13.281811714172363	6494	72.94166666666666	
717.667160387	74.676	11.900462963	27.6134259259	22.3356481481	1367.5	48	0	4736	167	17.0	85.0	69.0	25	6.0	8.0	6.0	0	0.3262593746185303	24500	13.608071088790894	6655	72.83673469387756	
727.95573385	77.772	11.9712230216	28.1223021583	22.757793765	1367.5	49	0	4820	165	17.0	82.0	67.0	18	6.0	8.0	6.0	0	0.3208739757537842	25000	13.928945064544678	6814	72.744	
744.723751462	75.186	12.1869158879	29.1962616822	23.6635514019	1367.5	50	0	4893	160	17.0	77.0	63.0	19	6.0	8.0	6.0	0	0.3307473659515381	25500	14.259692430496216	6974	72.65098039215687	
