ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
450050.19852	38.948	8.77966101695	16.9463276836	13.418079096	1231486.46775	10	1741	86	17.0	72.0	57.0	8	6.0	8.0	6.0	0	0	704.2773778438568	5500	7320.462434053421	1153	79.03636363636363	
457883.683751	41.576	9.24649859944	19.3837535014	15.3893557423	1231486.46775	11	1885	93	17.0	66.0	53.0	9	6.0	8.0	6.0	0	0	741.7990131378174	6000	8062.261447191238	1284	78.6	
453454.529013	45.198	9.53125	20.7073863636	16.4772727273	1231486.46775	12	2034	106	17.0	74.0	59.0	9	6.0	8.0	6.0	0	0	736.5721189975739	6500	8798.833566188812	1425	78.07692307692308	
493384.773825	48.81	9.7183908046	21.3793103448	17.0201149425	1254853.63256	13	2187	118	17.0	79.0	63.0	9	6.0	8.0	6.0	0	0	737.7077236175537	7000	9536.541289806366	1558	77.74285714285715	
492411.109498	50.362	9.93142857143	22.5257142857	17.9514285714	1254853.63256	14	2338	107	17.0	71.0	57.0	13	6.0	8.0	6.0	0	0	746.7458963394165	7500	10283.287186145782	1700	77.33333333333334	
508357.355029	52.066	10.3878116343	24.3878116343	19.4903047091	1475054.02606	15	2478	106	17.0	82.0	65.0	13	6.0	8.0	6.0	0	0	784.2830882072449	8000	11067.570274353027	1850	76.875	
536868.099333	56.176	10.8104395604	26.6016483516	21.2912087912	1475054.02606	16	2615	116	17.0	83.0	66.0	11	6.0	8.0	6.0	0	0	957.2586271762848	8500	12024.828901529312	1999	76.48235294117647	
555870.837584	57.836	11.2275449102	28.3203592814	22.6646706587	1475054.02606	17	2782	126	17.0	92.0	74.0	12	7.0	9.0	7.0	0	0	789.2610831260681	9000	12814.08998465538	2168	75.91111111111111	
576941.202633	61.216	11.4341317365	30.0179640719	24.0209580838	1475054.02606	18	2949	140	17.0	88.0	71.0	17	6.0	8.0	6.0	0	0	816.6867227554321	9500	13630.776707410812	2334	75.43157894736842	
592144.415913	63.45	11.9208211144	32.6979472141	26.1759530792	1475054.02606	19	3109	156	17.0	84.0	67.0	15	6.0	8.0	6.0	0	0	899.2125458717346	10000	14529.989253282547	2497	75.03	
597059.45135	66.916	11.9883381924	32.8804664723	26.2886297376	1475647.87558	20	3267	167	17.0	80.0	63.0	17	6.0	8.0	6.0	1	0	903.194940328598	10500	15433.184193611145	2683	74.44761904761904	
589800.406799	70.49	12.0313390313	33.8148148148	27.0313390313	1657530.25512	21	3417	171	17.0	69.0	56.0	16	6.0	8.0	6.0	1	0	940.9654757976532	11000	16374.149669408798	2871	73.9	
615544.53482	71.208	12.0147058824	33.8029411765	26.9941176471	1657530.25512	22	3578	148	17.0	93.0	75.0	14	6.0	8.0	6.0	2	0	927.9293520450592	11500	17302.079021453857	3059	73.4	
605337.172267	75.08	12.2364672365	35.2962962963	28.1794871795	1657530.25512	23	3728	152	17.0	86.0	69.0	20	6.0	8.0	6.0	2	0	995.5367448329926	12000	18297.61576628685	3267	72.775	
610058.397079	77.11	12.4626038781	36.3434903047	28.9972299169	1657530.25512	24	3868	170	17.0	106.0	84.0	28	6.0	8.0	6.0	3	0	1021.1734182834625	12500	19318.789184570312	3481	72.152	
613815.925948	81.83	12.5806451613	37.4780058651	29.935483871	1657530.25512	25	4028	173	17.0	85.0	68.0	15	6.0	8.0	6.0	4	0	952.3059718608856	13000	20271.095156431198	3696	71.56923076923077	
644583.833011	89.34	12.6448863636	37.6960227273	30.0909090909	1657530.25512	26	4177	194	17.0	124.0	101.0	23	6.0	8.0	6.0	7	0	1013.6908693313599	13500	21284.786025762558	3897	71.13333333333333	
628459.906279	88.968	12.5267605634	37.2704225352	29.738028169	1657530.25512	27	4323	197	17.0	102.0	82.0	27	6.0	8.0	6.0	7	0	1033.4939534664154	14000	22318.279979228973	4113	70.62142857142857	
620517.052048	94.098	12.7165354331	38.7559055118	30.9448818898	1657530.25512	28	4443	181	17.0	102.0	82.0	21	6.0	8.0	6.0	8	0	1117.170937538147	14500	23435.45091676712	4347	70.02068965517242	
662967.288707	96.688	12.5742296919	37.8683473389	30.2408963585	1850360.47008	29	4587	214	17.0	102.0	82.0	21	6.0	8.0	6.0	9	0	1017.3154730796814	15000	24452.7663898468	4559	69.60666666666667	
665148.433863	101.886	12.4887640449	36.9550561798	29.4803370787	1850360.47008	30	4732	192	17.0	102.0	82.0	26	6.0	8.0	6.0	9	0	1014.4220139980316	15500	25467.188403844833	4771	69.21935483870968	
